state,time,x1,x2,amoc_strength
on,713.0,0.8342520991953393,0.11672631346267792,14.783754044605447
on,714.0,0.834564518074302,0.11372936375352793,14.75831600175826
on,715.0,0.8361035759609408,0.10935171070947547,14.373586610271296
on,716.0,0.8362587277605087,0.10697075494606878,14.533169350707375
on,717.0,0.8359049953533813,0.10506442362542856,14.450223688748581
on,718.0,0.838181977861872,0.09959289369940905,14.06458583076275
on,719.0,0.8390544303677956,0.09650825777563199,14.312494731255956
on,720.0,0.8407218511108852,0.09150200845571277,14.919520225783515
on,721.0,0.8452050283986594,0.08652149740438375,14.799551641869098
on,722.0,0.8470402768860197,0.08540937662654358,13.91788776646689
on,723.0,0.850528688859967,0.08414318955848898,14.404465719045861
on,724.0,0.8504531864888634,0.08760790840671007,14.3618575798035
on,725.0,0.853434991634515,0.08730462964552999,15.004228985057612
on,726.0,0.8558202931170271,0.08705762720731514,14.91074328453935
on,727.0,0.8539513360368574,0.08976545681379378,14.325115456257238
on,728.0,0.8527432007991038,0.09236025830801964,14.58674187729589
on,729.0,0.8474173196261248,0.09822123375231229,14.827663081314201
on,730.0,0.8469585644046518,0.10226009901349187,14.71547011563769
on,731.0,0.8429156865486789,0.10832755934611527,14.74321967909892
on,732.0,0.8384269747594146,0.11657567373447364,14.554070790401578
on,733.0,0.8342277634089115,0.12463108374099363,14.417898079487898
on,734.0,0.8338463829369616,0.1258112370455322,14.945923430966637
on,735.0,0.834299010579663,0.12345415193942699,15.123380759177362
on,736.0,0.8338838560605808,0.12329563292084345,15.201383939980582
on,737.0,0.8300726737096298,0.125890903746388,14.48904356947192
on,738.0,0.8272886624271649,0.12895153161024098,14.997058305663517
on,739.0,0.827770749309721,0.12729095091174258,14.705731655222142
on,740.0,0.8294414969939794,0.1256536644416144,15.220943443392267
on,741.0,0.8307481711556761,0.12326928348958432,14.751051582506312
on,742.0,0.8297992940070245,0.125628460823755,14.391105057254737
on,743.0,0.831108893535216,0.1247164955157487,16.380127328309836
on,744.0,0.8319723036519804,0.12314605077936847,14.693725689045046
on,745.0,0.8326566352575924,0.12322049161951298,15.141097725403956
on,746.0,0.8328928709314667,0.12231386265820987,14.23574516168744
on,747.0,0.8321358731640132,0.12196903751012655,14.997216596474187
on,748.0,0.8368373219056124,0.11477435567255156,14.534985798631947
on,749.0,0.8408199650330488,0.10826410403012687,14.974220305515061
on,750.0,0.8379476276809612,0.10944675682551264,15.02553530687188
on,751.0,0.8370565547688003,0.11030946066846781,14.691182811501658
on,752.0,0.835187515422831,0.10989484105220981,15.0529255054864
on,753.0,0.8359422367349367,0.10863855217870366,15.210887384519324
on,754.0,0.8351715608159438,0.10956790738502775,14.888743820737991
on,755.0,0.8323331127995104,0.11133709852648366,15.27478386081013
on,756.0,0.8326882285261021,0.11259521888994328,16.360775582080578
on,757.0,0.8338352358755969,0.1145453734153179,15.305842628829144
on,758.0,0.8332614115959132,0.11481301874771077,14.462350418166665
on,759.0,0.8332799757665086,0.11339692344235885,15.102407009131898
on,760.0,0.831033924809077,0.11402852087266524,15.14472195671651
on,761.0,0.8303101603697485,0.1130297372702529,14.706761078540753
on,762.0,0.831613632891198,0.11270033066597307,15.736104168276807
on,763.0,0.8308019625936041,0.11557441689134151,16.08649746417646
on,764.0,0.8323957287006252,0.11642904354384598,15.05005379854672
on,765.0,0.8314748385343265,0.11855583942370629,15.510255457619373
on,766.0,0.8316038894810305,0.1183085757770641,15.869757323904741
on,767.0,0.8329871428745435,0.11420538549702997,16.22687958579101
on,768.0,0.8326075043833825,0.11138038840503839,15.204780418525758
on,769.0,0.8273688548893787,0.11167708369041662,16.493316099100447
on,770.0,0.8295535061675139,0.1090165296868264,15.690011252975355
on,771.0,0.8300128845489638,0.10845588709646137,15.527188928493302
on,772.0,0.8331098265535886,0.10335538684115875,14.496601186283119
on,773.0,0.8340961666951827,0.1004613168827646,15.325054056384843
on,774.0,0.8374680160517016,0.09800566547869494,15.529929264762199
on,775.0,0.8396358256075374,0.09696416249333595,15.41724865859968
on,776.0,0.8385107952043143,0.09648669674695043,14.78154449720304
on,777.0,0.8373397258068067,0.09788259169943814,15.764201265006646
on,778.0,0.8385706473196279,0.09603145869672147,15.303011123729247
on,779.0,0.8372329470482072,0.09930704563356585,15.744147154246285
on,780.0,0.8343747970645552,0.10345867689632371,15.157154722613114
on,781.0,0.8347404437093147,0.10419211907041159,15.346645764726425
on,782.0,0.8358006482474707,0.10312962554799299,15.781876171263265
on,783.0,0.83427651339926,0.10280143756153848,15.881114813827471
on,784.0,0.8312862430410703,0.1049936631720314,15.45409945684562
on,785.0,0.829439987122413,0.10728248358967107,15.27633186138575
on,786.0,0.8273918134490543,0.10803294397942409,15.00966012650452
on,787.0,0.8292962680503919,0.1028102611128432,14.58219194466322
on,788.0,0.8245957544952489,0.1066800136084396,14.857898089135675
on,789.0,0.8242530411049671,0.10724111947821768,15.92911063880749
on,790.0,0.8234465496694199,0.10590549219373457,14.978603795070415
on,791.0,0.8233760572233209,0.10498711359171153,14.826615608626579
on,792.0,0.8262284690187869,0.10126509677512985,15.836416667730738
on,793.0,0.8276311032964401,0.09922317438907413,15.039252212402232
on,794.0,0.8272270486566811,0.09885589417439178,15.586917422189075
on,795.0,0.828734219061225,0.09612253097287748,16.20185416122957
on,796.0,0.8312666042327379,0.09352218911668331,15.319772432539633
on,797.0,0.8344533774307905,0.09175032787569393,15.345948338195921
on,798.0,0.8336458090128076,0.09280554846679934,15.010961534625736
on,799.0,0.8357757431175799,0.09446927689301532,15.124469471854066
on,800.0,0.8338666739872025,0.09956076353779508,15.54453906048278
on,801.0,0.8325685640026208,0.10299110169072634,16.569429341805055
on,802.0,0.8276356678264776,0.10826225171276604,16.309676006044647
on,803.0,0.8263005580464338,0.11066917321252134,15.975146085761533
on,804.0,0.8234111361423686,0.11329312881306919,15.635261667058046
on,805.0,0.8218027756641106,0.11531764678649381,15.155240475977354
on,806.0,0.8265961873204049,0.10934765337231767,15.45650537421579
on,807.0,0.8256272359421217,0.10949851772986818,14.59693559529637
on,808.0,0.824586743844435,0.1100085070399004,13.805807932703637
on,809.0,0.8243954687977464,0.10979430213099306,14.506692788816359
on,810.0,0.8251973260406444,0.11091764509054514,14.375538634157234
on,811.0,0.8258916627014301,0.11446547153767028,13.974331609491284
on,812.0,0.8247423394834072,0.11946596568620294,14.136541791336786
on,813.0,0.8292589944577671,0.11651161034499324,14.726084880224516
on,814.0,0.8237257936806088,0.12321122562687492,15.823926891558155
on,815.0,0.8230294689356157,0.12533449363650107,16.958376393346832
on,816.0,0.826724226243158,0.12459735812230122,16.09633321769097
on,817.0,0.8289106194325484,0.11953459985409864,15.869273343036063
on,818.0,0.8264938950912466,0.11994893762759062,15.27742761548938
on,819.0,0.8253462230552486,0.11996510184985709,15.894203119631792
on,820.0,0.827007839970058,0.11441866350473617,16.04335037206528
on,821.0,0.8284797965531681,0.10958008304864109,16.166235392952146
on,822.0,0.8249262156738126,0.11265565365132346,15.894078396054118
on,823.0,0.8268584913192356,0.11224312981106976,15.12161004129698
on,824.0,0.8285174565522624,0.10771715676774107,15.312765556210277
on,825.0,0.831670365914718,0.10358980910505977,14.556065359757469
on,826.0,0.8296124959604896,0.10350342453216399,14.112126949875348
on,827.0,0.8314310275384997,0.10170431007308878,15.157387167185611
on,828.0,0.8309347702402192,0.10036501474373694,15.862828192450873
on,829.0,0.835009668240069,0.09635496819448264,15.500826873074558
on,830.0,0.8354220265037142,0.09895083606306088,15.00354034130746
on,831.0,0.8385504069727574,0.09694482428369611,14.895070016476796
on,832.0,0.8364679353323652,0.09983976601731115,15.766964390508594
on,833.0,0.8361455274524943,0.1022963311981897,15.690699053676148
on,834.0,0.835289413724233,0.104012294495746,16.049672246711427
on,835.0,0.8326721177136562,0.10791776483329585,15.313279759796885
on,836.0,0.8313077553118404,0.1080169945261602,15.701861408229817
on,837.0,0.8334652433795284,0.10528677781734075,15.25734496417057
on,838.0,0.8307226672116741,0.10543927840441825,16.22493743940467
on,839.0,0.8306537500367526,0.10557667409077709,15.501314878333318
on,840.0,0.8265528387908603,0.11037290716253523,15.839173184021142
on,841.0,0.823145289151654,0.11300527316954145,16.880585602081652
on,842.0,0.8202594210567753,0.11439175222927389,15.91134315719506
on,843.0,0.8202507417801712,0.11337672003833887,15.955180637181545
on,844.0,0.8189222650667531,0.1114845762348935,16.160679332915752
on,845.0,0.8217275919494611,0.11016575454504363,16.163568553393105
on,846.0,0.8234454856289233,0.10727787402565525,14.993857708649086
on,847.0,0.8250494142224767,0.10655224060245416,16.36982126089337
on,848.0,0.8199407800733809,0.11120577724391012,16.901065177899564
on,849.0,0.8195610384356158,0.11347439289234984,16.767085697635007
on,850.0,0.8213000621114261,0.11132267710127763,15.800617649381106
on,851.0,0.8213347595230189,0.11004523504311692,15.326166853313595
on,852.0,0.8184267101871114,0.10945111788923612,15.921961881463254
on,853.0,0.8184266225785137,0.10787675647721073,15.489047549408053
on,854.0,0.8183220429379929,0.10747705756129733,15.251531682427762
on,855.0,0.816010830143135,0.10965766347424477,16.352078174386094
on,856.0,0.8141325067224869,0.11213686063439354,15.564666471564006
on,857.0,0.818356256270576,0.10916472941664068,14.84592558623853
on,858.0,0.8195659075769157,0.10694960345831106,15.13919889508762
on,859.0,0.8198325968361218,0.10520739734320728,15.310782159303635
on,860.0,0.8187974480780653,0.10451595909319877,15.04790035535678
on,861.0,0.8218208772584248,0.10046193199315923,14.9903486637251
on,862.0,0.8273086612870628,0.09518033334433795,14.773958346772837
on,863.0,0.8275875796136063,0.09269619077556968,15.574320959849459
on,864.0,0.8288077249264632,0.08966409599387504,14.751793205759602
on,865.0,0.8320819140763689,0.08347447931875251,15.006790984232556
on,866.0,0.83250036948683,0.08186650237885118,15.406779795237773
on,867.0,0.835522278485449,0.07813944028547581,14.841257271842043
on,868.0,0.8376303861937231,0.07738412886025259,14.948555714023371
on,869.0,0.83859036941314,0.07849046559746142,15.337191507222789
on,870.0,0.8367506581151147,0.08160943041912816,15.189040076834637
on,871.0,0.8370058887265017,0.08312216035997722,15.582930613406841
on,872.0,0.8355624336449665,0.08722271055148667,15.225320549724136
on,873.0,0.8372774818706787,0.08886517263027827,15.255501617651184
on,874.0,0.8376619172903403,0.09142941179967323,16.2233929345068
on,875.0,0.8394837216181372,0.09157055624066146,15.573806124445188
on,876.0,0.8400092705228985,0.09216899641129572,15.658114591982981
on,877.0,0.8365023461925034,0.09617838621753094,14.86269267433801
on,878.0,0.8340618741753616,0.09933562866094547,14.618701611156151
on,879.0,0.8370721214445211,0.0979338202251725,14.649870904225372
on,880.0,0.8317866572842263,0.10212632717737335,14.501686700635355
on,881.0,0.8315781794520589,0.105050174592769,14.360207577351318
on,882.0,0.8306023176800892,0.1066393120232405,14.620733646575228
on,883.0,0.8287305965112566,0.10732463929976177,14.66461209295685
on,884.0,0.8269399197381802,0.10490501869236368,14.84050865415375
on,885.0,0.8263870551177703,0.10745053699265128,15.491762151601716
on,886.0,0.8252831149750222,0.10742733295006701,15.33277298194868
on,887.0,0.8237071952708916,0.10755311201936735,15.654545730820198
on,888.0,0.8264784075741858,0.10326439918505059,15.549865244766165
on,889.0,0.8268542276872353,0.09969615056793657,14.351994053173648
on,890.0,0.8260406894421521,0.09681813011463447,14.386431937381584
on,891.0,0.8234493692148703,0.09691166643791149,15.436378889561906
on,892.0,0.8227866766562499,0.09794864210210363,15.105002951535287
on,893.0,0.8191391512102797,0.10439999408740164,15.030649081774644
on,894.0,0.816707176775445,0.10694873152375095,14.863548716873048
on,895.0,0.8172412143609691,0.10548905265118691,15.112788056731603
on,896.0,0.8186446373322696,0.10365572310939797,15.05161453140284
on,897.0,0.8236406607375173,0.09732333721916575,14.694110949536455
on,898.0,0.8275581475678919,0.09498475727054512,15.12969728728033
on,899.0,0.8279803863455868,0.09561007074364625,14.60850611872915
on,900.0,0.8262950718182793,0.09956941366137073,15.74382715033559
on,901.0,0.8265760293117239,0.10254138473906238,15.469129758270773
on,902.0,0.8232923672499268,0.10847892258536973,14.742360602779641
on,903.0,0.8248693928878907,0.10976514836976037,14.604959614986429
on,904.0,0.8242526811197095,0.10997400652743039,14.732019911902661
on,905.0,0.8223129448272246,0.11170057540942224,15.196129804601558
on,906.0,0.8215538317829569,0.11465153514598825,14.87651161206908
on,907.0,0.8243868902790581,0.11234751303995694,14.87530059801999
on,908.0,0.8230477789278225,0.1118801179388953,15.422144965160204
on,909.0,0.8203929005229398,0.11352669003062488,15.470845067951313
on,910.0,0.8198990028683824,0.11487181916905342,15.324395536565278
on,911.0,0.8175734338756868,0.11940583560821949,15.535577471637222
on,912.0,0.8189636433004424,0.11931104529177361,15.414547871776172
on,913.0,0.8193292143990192,0.11748625883953423,14.820665354007552
on,914.0,0.817815791754839,0.11724274596645756,14.52870804976141
on,915.0,0.8181163998062786,0.11444623312581115,15.094096577107344
on,916.0,0.8188186978088012,0.11196338848661469,14.422424783276645
on,917.0,0.822155451656208,0.10651049481194974,14.547933313235369
on,918.0,0.8219770973385678,0.1051772261949182,14.774290112567417
on,919.0,0.8246093655595956,0.10189699827233056,14.854064457490104
on,920.0,0.8255542923994099,0.10019537622002161,15.857258534514663
on,921.0,0.8246782435708653,0.10115034471461826,15.900276488426664
on,922.0,0.8300180333491056,0.09406985286657488,15.298113107341486
on,923.0,0.8282003563532783,0.09325628943408759,15.532865324498081
on,924.0,0.8288698618289274,0.09057745158107622,16.03757248306764
on,925.0,0.8316244796077896,0.08655211602566482,16.513705171078755
on,926.0,0.8314666822842369,0.08584948983185825,16.0334294154921
on,927.0,0.8323817861489289,0.08447896673631305,16.12821249912081
on,928.0,0.8289631211713839,0.08854768222197151,15.59738470258672
on,929.0,0.8294201502726892,0.09220050466605301,16.011207566982428
on,930.0,0.8289691062411961,0.09626278748059036,15.862834843747518
on,931.0,0.8272837038635785,0.10070361455796473,15.747767051747129
on,932.0,0.8298913292102625,0.10202732141757309,16.127674907269835
on,933.0,0.8282744100969381,0.10206101973802362,15.217917706200323
on,934.0,0.8262075871071204,0.10205108185259348,16.050046451577074
on,935.0,0.8238366139129383,0.10184827651328732,16.053987898628822
on,936.0,0.8219816891414098,0.1020290822880554,15.043286818887026
on,937.0,0.8211087196792661,0.10142793822573992,15.259927448360347
on,938.0,0.8180676656459056,0.10416087172116306,15.68293768701096
on,939.0,0.8152683319863314,0.10567244111168606,14.783624149612663
on,940.0,0.8120770636843417,0.10755098309945055,14.745779051511724
on,941.0,0.8108660878598144,0.10909727020491289,14.453347211538297
on,942.0,0.8128706192283701,0.10542269283932626,14.783986751482157
on,943.0,0.8106493874617371,0.10768240169213072,14.875517142693852
on,944.0,0.8081489674374964,0.10870571889074654,16.193329835614797
on,945.0,0.8097487965326735,0.10763571681739847,15.013914193716898
on,946.0,0.8100007474856241,0.10599200948513499,14.987389581586443
on,947.0,0.8085917477742228,0.10451096889073597,16.421744571124783
on,948.0,0.8105480526667321,0.1011008731231442,15.498753870916236
on,949.0,0.8112335703276514,0.09851564819405212,15.29062770502599
on,950.0,0.8123040244964557,0.0950469720053917,15.642396382129622
on,951.0,0.8127150369549128,0.0938435399795523,15.877692216449327
on,952.0,0.8174959389998833,0.08884328223244609,14.737590115430809
on,953.0,0.8223444984087607,0.0803925499545457,14.973981893244435
on,954.0,0.8234220115478479,0.07538907427618113,14.239270538225517
on,955.0,0.821920908925172,0.07409306708207453,15.229998617596365
on,956.0,0.8248607519637972,0.07018091204704291,14.864310635004937
on,957.0,0.8243495805685441,0.07079983619069452,14.567741635972551
on,958.0,0.8228770385567898,0.072611835729397,15.073610622295327
on,959.0,0.8264982751504277,0.07082558230148095,15.849431935364382
on,960.0,0.8285909139133096,0.0705130919020931,15.447600387432946
on,961.0,0.832505857148611,0.06788195690706544,15.492817345772
on,962.0,0.8299303834881542,0.07032983797575554,14.467849435651594
on,963.0,0.8281962896693358,0.07320395525741219,14.66054007702662
on,964.0,0.8262668640049213,0.07597011474452131,15.646031531894977
on,965.0,0.8252772263913641,0.07839722569548968,15.140464964087315
on,966.0,0.8209263984203119,0.08461448836670371,15.006166101628008
on,967.0,0.8155038378699544,0.09069200154022639,16.309387684034743
on,968.0,0.8168848105141677,0.09211505179655433,16.105491561204367
on,969.0,0.8161407854245013,0.09510635402705958,15.845645815729801
on,970.0,0.8132261040688746,0.09746580285833062,15.131066036952129
on,971.0,0.8170172162616325,0.09385962557524863,14.460483351053812
on,972.0,0.8161868437278414,0.09422081285417505,14.126103791329196
on,973.0,0.8159373087673032,0.09425824539069083,13.696676209336935
on,974.0,0.8196320369344505,0.08868305523999709,13.46073308218055
on,975.0,0.8202183990965537,0.08697819931191475,13.886297576136876
on,976.0,0.8264914097624825,0.08067742109404463,14.152700717824661
on,977.0,0.8324197558098589,0.07276234253258451,13.724970119836929
on,978.0,0.8307238018854832,0.0734430740849561,14.389265483381159
on,979.0,0.832851789232194,0.07285322302727337,15.369347586637446
on,980.0,0.8328891159224554,0.07424117180474354,15.106356741106556
on,981.0,0.8319687222615855,0.07892407524483502,15.865946155675537
on,982.0,0.8336225178502374,0.0805682347245451,15.277760798730199
on,983.0,0.8328970101133066,0.08105429642646556,14.919267977703106
on,984.0,0.8319000876686644,0.07985930534675134,14.872819554577399
on,985.0,0.8282004522270796,0.08329296345300463,16.133335841787453
on,986.0,0.8284623328698899,0.07893236761767497,14.981539608613682
on,987.0,0.8293598921947947,0.07610877635157465,14.85164438319309
on,988.0,0.832600444367138,0.06907829484374162,14.616580871376952
on,989.0,0.8331538823377116,0.06455322000342534,14.80265445567489
on,990.0,0.8349028624448138,0.06023118419663831,14.2872970243657
on,991.0,0.840460558674522,0.05375559277874231,13.833400974508763
on,992.0,0.8420125097851638,0.051932222782618,14.625320628533782
on,993.0,0.843460325841427,0.05374281877263343,15.344854938488979
on,994.0,0.8456440269472978,0.05570741778625177,15.242560375502329
on,995.0,0.84583421361841,0.05790023481976192,14.799401828342454
on,996.0,0.8444963599973576,0.06043567770795022,14.287731543657454
on,997.0,0.8429232400102009,0.06343379761401735,15.255668060119618
on,998.0,0.8424915362493337,0.06385059379903169,14.894791758600938
on,999.0,0.8445574965642351,0.06431070767823854,15.041748146733347
on,1000.0,0.8446008954462272,0.06556962541522182,14.283544646829352
on,1001.0,0.8475817076796801,0.062393436652804724,14.215279557443388
on,1002.0,0.8471188084808006,0.0632464657320213,14.067351481568576
on,1003.0,0.8452977224045952,0.0686628166547294,14.40440919307381
on,1004.0,0.8442563359818962,0.07293481070218633,14.880397832894412
on,1005.0,0.8459832190113943,0.07398594042130213,14.284187286661712
on,1006.0,0.8468655290663705,0.07413284451842372,14.162471895179833
on,1007.0,0.8441876204792251,0.07715766298881732,14.291427601200972
on,1008.0,0.842940621918224,0.07933974953286338,14.38039238917973
on,1009.0,0.842030561861911,0.08068152330179146,14.075267445038232
on,1010.0,0.8401744361903525,0.08289918102583727,14.474960389805968
on,1011.0,0.8385386382967752,0.08024023137674874,13.972261226322587
on,1012.0,0.8359579647907509,0.07992872001433682,14.693536538265029
on,1013.0,0.8359381560465522,0.07855010102937143,14.00278703961463
on,1014.0,0.8384818091976669,0.07505348760535213,14.96031332085542
on,1015.0,0.8428022405886395,0.06729002573599274,15.079054255679672
on,1016.0,0.8441672557432014,0.0668093969698802,14.198110537249214
on,1017.0,0.846822129698154,0.06415391193219477,14.243813168877764
on,1018.0,0.8520037182151938,0.06012963316800324,14.733569831976663
on,1019.0,0.8500152576656106,0.06509555834882264,14.644062048272637
on,1020.0,0.8475097523245552,0.0715877515350769,14.627796936705057
on,1021.0,0.8459222873619225,0.07862893112812941,15.39202194578014
on,1022.0,0.847221039968808,0.07871111348715942,14.483140253956611
on,1023.0,0.846409121964939,0.07891502316051202,14.30030833510839
on,1024.0,0.8428238500604621,0.08145076083738445,13.88707252444334
on,1025.0,0.8398798719348335,0.08649006355021527,13.957694948625424
on,1026.0,0.8401794111817154,0.08706811979396889,14.131556352284173
on,1027.0,0.8426244944398817,0.08789540345046021,14.915639931562442
on,1028.0,0.8431338289654349,0.09012746087962853,15.029815524931305
on,1029.0,0.8454075183797869,0.08854559838111697,14.039617925275381
on,1030.0,0.8417623773481964,0.09332319249855203,14.256215424968236
on,1031.0,0.8411508303979431,0.09514017063917635,14.258099616879342
on,1032.0,0.8379331876545706,0.09819342426412447,14.165261497386556
on,1033.0,0.8334815069679209,0.10461743775602628,14.141595352743192
on,1034.0,0.8341944340375278,0.10429458166385785,14.328634191897986
on,1035.0,0.8340587096771301,0.10484544205760216,14.875533312204539
on,1036.0,0.8366720657201512,0.10086701034320811,14.899698156341039
on,1037.0,0.8338910909974402,0.1023574771229363,14.34603727810849
on,1038.0,0.8340882195040535,0.09979668092191929,14.079202704503
on,1039.0,0.8348640750669105,0.09650638855986671,14.261395805445133
on,1040.0,0.8366328800145766,0.09409238153023125,14.370340480339259
on,1041.0,0.836861289882826,0.09258446167824275,14.300734885647145
on,1042.0,0.8395669683191187,0.08989063834106048,14.220592893125826
on,1043.0,0.8434851936900856,0.08693686764866726,13.566625256235394
on,1044.0,0.842687894166481,0.0883120445561687,14.135479485873988
on,1045.0,0.8450747162844294,0.08725939934605975,14.152473593095472
on,1046.0,0.8463197437677508,0.08681037314099882,13.469518179303307
on,1047.0,0.8507372552643773,0.08183098843802838,14.334325871474597
on,1048.0,0.8500369039035078,0.08072481160372291,14.038396249575964
on,1049.0,0.847053742926505,0.08163394937926682,14.03432243654382
on,1050.0,0.8473284027746928,0.08161055554921148,14.791202402227594
on,1051.0,0.8424803646263044,0.08992574433349176,14.780418236036388
on,1052.0,0.8402172799478365,0.09358676929871024,15.61370388297274
on,1053.0,0.8345840525594639,0.10189636667601576,15.757650270636447
on,1054.0,0.8338277164357848,0.10213233953959389,15.16237180055914
on,1055.0,0.8316939212508387,0.10252512070795916,14.49449124395819
on,1056.0,0.8300079607857711,0.10360347434574635,14.677130521553908
on,1057.0,0.8301095509968164,0.10221299875748002,15.135283386151333
on,1058.0,0.8304901944817118,0.10170664483636216,14.157613399866149
on,1059.0,0.8291488811609042,0.10437773979297305,14.210709711881883
on,1060.0,0.8260599679609513,0.10739531928897605,15.025183817341539
on,1061.0,0.8259911572172101,0.10883554742677859,14.894677268107708
on,1062.0,0.8235803585479573,0.11193162488180519,15.019908019157596
on,1063.0,0.8215325218082583,0.11614778133976955,15.637215847716526
on,1064.0,0.8161062338711247,0.122028931164472,14.650487349658105
on,1065.0,0.8153871586011334,0.12370797905153808,15.130945671378502
on,1066.0,0.814949819065788,0.1225261676257361,15.012203920170627
on,1067.0,0.8148109674056343,0.12131328402941222,14.576343634092982
on,1068.0,0.8129276349059538,0.12198655268028347,15.735047765295668
on,1069.0,0.8115111815167921,0.12303019411155702,14.840784858948098
on,1070.0,0.8100514172015565,0.12247205380233339,16.945613544857906
on,1071.0,0.8093581880035856,0.12132396420537361,16.536021685625307
on,1072.0,0.8125926553695777,0.11807442196928264,16.2723868741012
on,1073.0,0.810863513470494,0.11582452325854575,15.47287959233066
on,1074.0,0.8122945865584015,0.11410591436299455,16.203151486856985
on,1075.0,0.8152134242489595,0.10677587133177013,15.30205715743308
on,1076.0,0.8181561746206611,0.10005447284508762,15.076208479313795
on,1077.0,0.81736742696269,0.09944405665142142,14.23875978668227
on,1078.0,0.8191529912990987,0.09732612732663881,14.890568073543765
on,1079.0,0.8212916301743718,0.09605429462143178,16.139598374632335
on,1080.0,0.8247574709257393,0.0954781406889964,15.610776345770724
on,1081.0,0.8274966070388245,0.0911690538972465,14.85061321699315
on,1082.0,0.8259522294072283,0.08902225713639211,15.042423434200268
on,1083.0,0.8258780006956243,0.08747430250574695,16.117260194008345
on,1084.0,0.828714367383462,0.08400842738721082,14.387315611196392
on,1085.0,0.8312773434615082,0.07931667281851418,14.57473343266626
on,1086.0,0.8311595450502196,0.08054013699547369,14.514537667201736
on,1087.0,0.834590631159088,0.08035163817652347,15.120207863013322
on,1088.0,0.8378295182441988,0.0785762999236681,14.883902482830955
on,1089.0,0.8371064732230238,0.08167436846651555,15.128163372574686
on,1090.0,0.8325169859817052,0.0881880483678188,14.906886709182045
on,1091.0,0.8322705879053842,0.0905869862844142,15.707660364115037
on,1092.0,0.83192096029412,0.09401019108476305,15.280081290144931
on,1093.0,0.8303879397713203,0.0953070287355331,15.111218845675198
on,1094.0,0.8306779156521031,0.09331776171823947,14.770881077040514
on,1095.0,0.8277449655119113,0.09392995274905758,14.548258875943528
on,1096.0,0.8235998946715952,0.09761162559232162,15.248884593266517
on,1097.0,0.8221409835553004,0.09878904884499207,15.342104669451814
on,1098.0,0.8213553925317498,0.10214765495300071,15.73973691755433
on,1099.0,0.8211527977501163,0.10202842843413862,14.924618473901473
on,1100.0,0.8210306323506344,0.10013886229310742,15.529305561679362
on,1101.0,0.8241992630711934,0.09403795661724246,14.497840087788502
on,1102.0,0.8233576953446402,0.09207011800520348,15.16012668378282
on,1103.0,0.8239539072703437,0.08967000228783917,16.58199449942665
on,1104.0,0.8243784816675941,0.08932829110592166,16.46155214063569
on,1105.0,0.8273251101073242,0.08747242583623915,15.987594915659674
on,1106.0,0.8253921110400171,0.08846776550768709,16.572108481487934
on,1107.0,0.8249190070852208,0.08906294138248683,15.751660228682862
on,1108.0,0.8220441156283442,0.08949271525940361,14.913187262474779
on,1109.0,0.8172332248987999,0.09374156754976326,14.987748362308704
on,1110.0,0.8171278282349874,0.09408651653919264,14.823966354921708
on,1111.0,0.8158722442260782,0.09504424638462439,15.58779090997342
on,1112.0,0.8151542135872205,0.09655704832684364,15.87683944348099
on,1113.0,0.8131243859000108,0.09985446351324612,16.664089256648918
on,1114.0,0.8126121900031578,0.10279975065267877,16.165831666102104
on,1115.0,0.8101933687358454,0.10564151199005778,15.31820323202431
on,1116.0,0.809050138433868,0.10502846461928073,15.164842100915111
on,1117.0,0.8096314575660628,0.1015125189792343,14.408915565692723
on,1118.0,0.8079941985808006,0.10175143289132649,15.143401459231058
on,1119.0,0.8095541316411712,0.09997137861328298,16.015371538216165
on,1120.0,0.8146837475970656,0.09377587201009874,14.117484690524842
on,1121.0,0.8137493242087501,0.09434951334592512,14.685177991787784
on,1122.0,0.8176632193031281,0.08818384355095787,14.489666327791141
on,1123.0,0.8159342917957488,0.08787234445047432,14.48689117501183
on,1124.0,0.8216009788122705,0.08013547894759654,15.286924430531823
on,1125.0,0.8270526838089012,0.07146004341299061,14.139004462628275
on,1126.0,0.826491181957266,0.06960104319959726,15.076065238074772
on,1127.0,0.8252616200540572,0.071182492138405,14.910096505498299
on,1128.0,0.8294996573402997,0.06804626821663362,15.378862078485458
on,1129.0,0.8329476713403636,0.06687895747162287,15.3103666183436
on,1130.0,0.8403074230746199,0.062440716810932884,14.59182289518334
on,1131.0,0.8409249891636179,0.06252757670481657,15.296763795813742
on,1132.0,0.8420507001086222,0.06368500282174239,15.390023219562032
on,1133.0,0.8422054127342875,0.06387647449497535,14.57357595785414
on,1134.0,0.8413762112673382,0.06695484166024102,14.878285111801976
on,1135.0,0.842447376935084,0.06684103163319577,14.765166839001509
on,1136.0,0.8389251574623557,0.07111389300422388,14.63429617484962
on,1137.0,0.8376796042820658,0.07345277526146532,14.555661904904522
on,1138.0,0.8355644294161593,0.0766640329684094,14.381768866912019
on,1139.0,0.8331745466693405,0.08028072771142547,15.19502626153175
on,1140.0,0.8317769181410242,0.08205556472097442,15.21790043612129
on,1141.0,0.8327299374557597,0.0825324552436939,15.621803247871178
on,1142.0,0.8305550618737882,0.08609598040173694,14.691468178700836
on,1143.0,0.830683052214205,0.08607060858157212,14.696626606578334
on,1144.0,0.8293291863547196,0.0871006475339513,14.824270330142236
on,1145.0,0.8272115684296963,0.09029271866617705,15.514958615928494
on,1146.0,0.8297028001541449,0.08777593747747403,15.24398903428942
